ID,Name,Exchange,Ticker,Curr Cost,Curr FV,Last Cost,Last FV,Invest Date,Industry,Description
1041A024,Pulse,,,"20,700,000","32,000,000","20,700,000","31,500,000",07/01/2013,Medical Devices,"In Project Pulse, the Fund invested $16.8 million in FFC Partners III–B, LP (“New FFC III”), which was formed by Ferrer Freeman & Company (“FFC”) to purchase the remaining unrealized health care assets from FFC Partners III, LP (“Old FFC III”), a 2004 vintage year fund with $415 million in capital commitments. Based in Greenwich, Connecticut, FFC is a growth-oriented private equity firm that invests in US-based companies across the major subsectors of the health care industry. As of the December 31, 2012 record date, the transaction consisted of five portfolio companies. The following is an overview of the key value drivers in the transaction: Developer of blood glucose monitoring products for the global diabetes market. Distributor of durable medical products and supplies used in both home and hospital settings. Manufacturer of laboratory plastic consumables and liquid handling products for both robotic and manual clinical labs. Provider of outpatient dialysis services. Designer and direct seller of spinal fixation implants."
1041A025,Rainfall,,,"21,900,000","31,800,000","21,900,000","31,300,000",,,
1041A026,Roof,,,"13,300,000","27,800,000","13,300,000","16,300,000",07/01/2014,Retail Services,"Larsen MacColl is a lower middle-market private equity manager that seeks to acquire growing companies in the U.S. with revenues of $5 to $40 million. As of the record date, the transaction consisted of six portfolio companies. The following is an overview of what AIP believes are the key value drivers in the transaction: Supplier of mission-critical cleaning and sanitizing chemicals, systems and value-added services to U.S. food and beverage manufacturers. Provider of regional short-haul trucking, warehousing and logistics services primarily serving customers in the mid-Atlantic region. Casual live entertainment bar and restaurant concept with 10 locations throughout the Southeast and Midwest U.S. with flagship locations in Nashville, Tenn. and Cincinnati, Ohio. Manufacturer of sorbent and filtration products for the industrial cleaning, medical and transportation industries."
1041A027,Saddle,,,"16,300,000","19,100,000","16,300,000","19,100,000",10/01/2012,Real Estate,"In the Project Saddle secondary transaction, the Fund invested an additional $16.2 million in Lone Star Fund V (U.S.), L.P. (“Lone Star V”), managed by Lone Star Funds (“Lone Star”). Lone Star, based in Dallas, is a global investment firm that acquires distressed debt and equity assets. These include corporate, commercial real estate, single-family residential and consumer debt products, as well as banks and asset-rich operating companies, primarily in the U.S., Europe and Japan. As of the closing date, the Lone Star V portfolio consisted of 28 positions, with the majority of the value concentrated in four operating companies and the remainder invested in diversified loan portfolios and real estate assets. The following is an overview of the key companies in the portfolio: A regional supermarket chain in the U.S., with approximately $10 billion in annual sales A leading German bank that provides commercial real estate financing and advisory services A recently listed high-end steakhouse chain in the U.S. Diversified real estate and hotel assets in Japan"
1041A028,Scibbles,,,"15,000,000","18,300,000","15,000,000","16,900,000",10/01/2016,Healthcare,"ScribeAmerica Holdco, LLC, a vehicle managed by Vesey Street Capital Partners, to facilitate the recapitalization of HealthChannels."
1041A029,Sumo,,,"29,600,000","44,300,000","29,500,000","40,000,000",10/01/2014,Technology,"The team at Sumeru Equity Partners includes senior operating executives and experienced technology investors with complementary skill sets across software, technology enabled services, and hardware.Collectively, our team has 75 years of experience in founding, operating, and investing in growth-oriented technology companies. Prior to creating SEP, our team members worked together managing Silver Lake Sumeru, a $1.1 billion mid-market technology private equity fund started in 2007 by Silver Lake."
1041A030,Tapas,,,"8,000,000","14,300,000","8,000,000","14,600,000",07/01/2013,Manufacturing,"In the Project Tapas transaction, the Fund invested €6.2 million in Magnum Capital, LP (“Magnum Capital”), managed by Magnum Industrial Partners (“Magnum”). Based in Madrid and Lisbon, Magnum is a middle-market private equity manager that invests in the Iberian Peninsula. As of the record date, the transaction consisted of seven portfolio companies. The following is an overview of what we believe were the key value drivers in the transaction: Portugal-based owner and operator of wind-energy generation parks. Large famous private Spanish hospital based in Barcelona. Large generic pharmaceutical manufacturer in Portugal. Owner and operator of elderly care residences in Spain."
1041A031,Tapas III,,,"33,600,000","43,700,000","33,500,000","45,900,000",07/01/2014,Manufacturing,"Based in Madrid and Lisbon, Magnum is a middle-market private equity manager that invests in the Iberian Peninsula. As of the record date, the Tapas III Transaction consisted of seven portfolio companies. The following is an overview of the key value drivers in this transaction: Portugal-based owner and operator of wind-energy generation parks. Spanish-based flavorings and fragrances manufacturer with a global distribution. Large, generic pharmaceutical manufacturer in Portugal. Owner and operator of elderly-care residences in Spain."
1041A032,Thyme,,,"43,100,000","48,100,000","43,500,000","48,200,000",07/01/2015,Manufacturing,"Sageview provides growth capital to small and mid-sized companies in the technology, financial services, and business services sectors."
1041A033,Tick,,,"4,400,000","5,600,000","4,400,000","5,500,000",,,Lonestar fund VIII
1042A001,CallFire,,,"9,512,063","15,884,533","9,512,063","13,877,335",,,"Software-as-a-Service (SaaS) provider of voice and text connectivity products and solutions to small and medium sized businesses (SMBs), not for profit organizations and political agencies"
1042A002,Clinipace,,,"9,823,657","9,827,646","9,823,657","15,680,561",,Healthcare,North Carolina-based digitial Clinical Research Organization offering technology-driven clinical trial services to biopharmaceutical and medical device companies conducting Phase 1-4 clinical trials and registries.
1042A003,DocuWare,,,"7,001,237","32,193,420","7,001,237","28,089,068",,Retail,"The largest North American online retailer of customized window covering such as blinds, shades, draperies and wallpaper."
1042A004,Ecentria Group (OpticsPlanet),,,"16,112,396","34,932,956","16,037,776","33,746,497",,,
1042A005,EcoIntense,,,"8,441,880","9,319,305","8,441,880","8,560,433",,,
1042A006,Eska,,,"12,598,887","13,792,680","12,598,887","13,234,368",,,
1042A007,GumGum,,,"11,000,001","11,000,001","11,000,001","11,000,001",,,
1042A008,HighQ,,,"10,888,374","10,453,716","10,888,374","9,192,063",,,
1042A009,MotionPoint,,,"6,999,989","8,247,189","6,999,989","6,999,989",10/14/2018,,
1042A010,NanoString Tech,NASDAQ,NSTG,"5,000,000","5,612,368","5,000,000","6,528,839",,,
1042A011,Rocket Lawyer,,,"6,598,773","9,130,699","6,598,773","8,702,741",,,
1042A012,Vigilant Solutions,,,"20,499,790","41,243,772","20,499,790","41,153,652",,,
1042P001,Fuhu,,,"12,082,125","1,000,000","12,082,125","1,000,000",,,
1042P002,Global Custom Commerce,,,"9,000,046","37,200,046","9,000,046","37,200,046",,Information Technology,"Headquartered in Germany, the company provides small and medium sized businesses integrated electronic document management solutions through on-premise software and SaaS product offerings. The software enables document management, enterprise content management, electronic archiving, workflow and process management, document retrieval, input/our put management, web content management and knowledge management."
1042P003,GOOD Technology,,,"10,000,002","9,113,476","10,000,002","9,113,476",,,
1042P004,Motive Medical Intelligence,,,"5,000,000",,"5,000,000",,,,
1042P005,Nutanix,NASDAQ,NTNX,"9,999,997","27,646,284","9,999,997","26,365,312",,,
1042P006,Socialware,,,"7,337,634","1,600,000","7,337,634","7,337,634",,Information Technology,"Austin, Tx-based SaaS provider that enables companies and their employees to utilize social networking sites for commercial purposes ina regulatory compliant manner and tailored to company-specific user policies."
1044A001,NEA 12,,,"30,340,310","33,254,371","31,051,646","35,591,263",,,
1045A001,42Floors,,,"6,257,959",0,"6,257,959",0,,,
1045A002,Acquia Inc.,,,"40,264,225","53,372,765","40,264,225","53,372,765",,,
1045A003,Adv. Cardiac Therapeutics,,,"22,874,999","25,298,088","7,875,000","10,293,189",,,
1045A004,Alfred Club,,,"11,495,105","15,509,105","11,495,105","15,509,105",10/01/2014,,
1045A005,Appian Corp,,,"37,464,995","64,299,583","37,464,995","64,299,583",,,
1045A006,Apropose,,,"2,522,498","1,000,000","2,522,498","1,000,000",,,
1045A007,Upskill,,,"16,976,681","17,162,705","16,976,681","17,162,705",,,
1045A008,Barkly Protects,,,"16,324,101","22,010,429","16,324,101","22,010,429",10/01/2014,,
1045A009,Better Doctor,,,"8,240,000","5,794,847","8,240,000","5,794,847",,,
1045A010,Bitglass,,,"24,974,999","55,486,447","24,974,999","55,486,447",,,
1045A011,Blend Systems,,,"1,999,999","8,425,230","1,999,999","1,999,999",,,
1045A012,Blispay,,,"579,999","579,999","579,999","579,999",,,
1045A013,Bloomreach,,,"37,387,276","37,443,248","37,387,276","37,443,248",,,
1045A014,Bonsai AI,,,"7,750,000","9,563,349","7,750,000","9,563,349",,,
1045A015,Branch Metrics,,,"39,529,173","108,503,861","23,229,188","92,203,876",,,
1045A016,BVCF III-A,,,"15,672,917","22,115,489","15,672,917","21,990,620",,,
1045A017,Canopy Tax,,,"14,982,499","18,944,924","14,982,499","18,944,924",,,
1045A018,Cape Productions,,,"6,843,184","7,218,802","5,193,184","5,568,802",,,
1045A019,Captora,,,"18,335,009",0,"18,335,009","18,335,009",,,
1045A020,Care Zone,,,"21,248,604","93,864,805","21,248,604","93,864,805",,,
1045A021,Casper Sleep,,,"36,910,867","135,726,121","18,035,370","86,469,495",,,
1045A022,Cleave Biosciences,,,"13,678,708","851,730","13,678,708","13,678,708",,,
1045A023,Cohere Technologies,,,"22,809,443","55,206,711","22,809,443","55,206,711",,,
1045A024,CollectiveHealth,,,"47,535,632","90,608,384","47,489,999","78,294,871",,,
1045A025,Console Connect,,,"20,443,465","10,210,435","18,936,410","18,911,277",,,
1045A026,Cydan,,,"7,701,387","2,141,043","10,906,013","3,031,953",,,
1045A027,Cyence,,,"11,989,998","36,721,116","11,989,998","36,721,116",,,
1045A028,D2L Holdings,,,"57,056,759","69,475,016","57,056,759","69,475,016",,,
1045A029,DataBricks,,,"39,969,103","83,763,361","39,969,103","57,787,431",,,
1045A030,DataRobot,,,"44,989,992","69,069,401","44,989,992","69,069,401",,,
1045A031,DataVisor,,,"5,500,000","17,706,534","5,500,000","17,706,534",,,
1045A032,Datrium,,,"45,609,999","34,342,448","45,609,999","69,912,310",,,
1045A033,Duolingo,,,"15,192,637","106,876,688","15,192,637","74,644,759",,,
1045A034,EarLens Corp,,,"21,567,331","21,265,038","20,116,632","19,814,338",,,
1045A035,Edmodo,,,"17,238,185","8,646,949","17,238,185","17,293,868",,,
1045A036,Elasticsearch Global B.V.,,,"49,979,996","67,992,078","49,979,996","67,992,078",,,
1045A037,Envisia Therapeutics,,,"16,661,730","16,661,728","15,662,370","15,662,370",,,
1045A038,Evernote Corp.,,,"955,108","774,277","955,108","774,277",,,
1045A039,Eperia,,,"3,204,626","890,910",,,,,
1045A040,Exploramed IV,,,"6,757,218","82,500","6,757,218","1,507,825",,,
1045A041,ExploraMed NC7,,,"5,983,300","49,159,933","5,983,300","49,159,933",,,
1045A042,Folloze,,,"3,898,673","4,682,199","3,898,673","4,682,199",,,
1045A043,Forter,,,"14,019,394","25,749,786","14,019,394","25,749,786",,,
1045A044,Foundry Innovation,,,"3,880,000","3,949,000","3,880,000","3,949,000",,,
1045A045,Framebridge,,,"10,609,997","12,737,789","6,609,997","8,540,311",10/01/2014,,
1045A046,Fugue,,,"35,670,903","49,234,836","35,670,903","49,234,836",,,
1045A047,Aera Technology,,,"28,744,127","35,439,203","28,744,127","35,439,203",,,
1045A048,Fyusion,,,"15,480,005","27,333,041","15,480,005","27,333,041",,,
1045A049,Galera Therpeutics,,,"20,975,000","30,648,750","20,975,000","30,648,750",,,
1045A050,Global Uprising,,,"199,999","199,999","199,999","199,999",,,
1045A051,GoEuro,,,"26,146,783","100,359,246","26,146,783","100,359,246",,,
1045A052,Growth Equity Opps. III,,,"73,265,204","94,692,905","75,055,408","97,287,395",,,
1045A053,GuideSpark,,,"22,999,232","28,823,137","20,749,232","26,573,137",,,
1045A054,Gushengtang (Cayman),,,"10,745,319","41,910,976","10,745,319","27,982,675",,,
1045A055,Houzz,,,"21,975,028","144,032,164","21,975,028","125,588,849",,,
1045A056,Hypefair,,,"850,000","850,000","850,000","850,000",,,
1045A057,Igneous Systems,,,"12,038,998","12,038,998","12,038,998","12,038,998",,,
1045A058,iHorizon Group,,,"6,109,359","11,701,673","6,109,359","11,701,673",,,
1045A059,IMARA,,,"8,064,125","12,378,123","8,064,125","12,378,123",,,
1045A060,Infinitas Energy Solutions,,,"21,082,254","20,923,415","21,082,254","20,923,415",,,
1045A061,Innovation Group Investors,,,"20,342,038","24,049,422","18,494,292","20,943,888",,,
1045A062,JBF Interlude,,,"2,343,230","2,676,956","2,343,230","2,676,956",,,
1045A063,Kaazing,,,"11,960,796","324,912","11,960,796","324,912",,,
1045A064,Koudai,,,"9,994,999","9,994,999","9,994,999","9,994,999",10/01/2014,,
1045A065,Kumu Networks,,,"12,738,155","18,354,399","12,738,155","18,354,399",,,
1045A066,Kurma Biofund II,,,"1,819,246","1,364,513","1,819,246","1,369,028",,,
1045A067,Lattice Engines,,,"26,692,807","22,118,636","26,376,790","21,484,430",,,
1045A068,LearnUp,,,"1,665,533",0,"3,186,877","1,521,344",,,
1045A069,Clear Motion,,,"25,018,041","50,491,495","25,018,041","50,491,495",10/01/2014,,
1045A070,Long Hill Capital,,,"1,913,454","2,342,376",,,,,
1045A071,Luminate Wireless,,,"13,534,163",0,"13,534,163","16,658,397",,,
1045A072,Lumos Pharma,,,"8,954,999","17,893,161","8,954,999","17,893,161",,,
1045A073,MeCommerce,,,"7,499,984","39,853,857","5,499,996","37,853,869",,,
1045A074,MediSys EduTech,,,"8,019,620","6,989,006","8,019,620","6,989,006",,,
1045A075,Mena 360,,,"15,051,296","23,697,321","4,051,301","12,697,326",10/01/2014,,
1045A076,Mersana Therapeutics,,,"39,237,598","72,476,433","39,237,598","72,476,433",,,
1045A077,Mighty AI,,,"3,456,125","7,161,911","3,456,125","7,161,911",,,
1045A078,Mimosa Networks,,,"33,520,056","35,520,912","33,520,056","35,520,912",,,
1045A079,mNectar,,,"6,980,000","6,980,000","6,980,000","6,980,000",,,
1045A080,MongoDB,,,"54,979,989","97,942,726","54,979,989","97,942,726",,,
1045A081,Move Guides,,,"25,256,222","41,974,113","15,256,222","22,763,339",10/01/2014,,
1045A082,NEA: Seed II,,,"24,860,585","40,182,028","24,860,585","40,182,028",,,
1045A083,New Globe Schools,,,"19,005,250","24,431,394","19,005,250","24,431,394",,,
1045A084,NextNav Holdings,,,"30,529,488","34,396,676","30,529,488","34,396,676",,,
1045A085,Nginx,,,"20,044,739","36,596,924","20,044,739","36,596,924",,,
1045A086,Onshape,,,"72,917,078","145,486,059","72,917,078","145,486,059",,,
1045A087,Out of the Box Software,,,"3,000,000","3,000,000","3,000,000","3,000,000",,,
1045A088,Oyster Point Pharma,,,"756,809","776,719","756,809","776,719",,,
1045A089,Palantir,,,"511,918","511,918","511,918","511,918",,,
1045A090,Panacea Medical,,,"5,808,775","8,157,591","5,808,775","8,157,591",,,
1045A091,Pinetree Group,,,"4,117,860","3,993,236","4,117,860","3,993,236",,,
1045A092,Placemeter,,,"4,590,000","3,445,210","4,590,000","3,445,210",,,
1045A093,Plaid Technologies,,,"13,979,988","35,586,750","13,979,988","35,586,750",,,
1045A094,PsiKick,,,"12,214,999","17,039,798","12,214,999","17,039,798",,,
1045A095,Radiology Partners,,,"47,482,483","258,779,534","47,482,483","258,779,534",,,
1045A096,Raise Marketplace,,,"46,544,219","49,258,958","46,544,219","49,258,958",10/01/2014,,
1045A097,Ravel Law,,,"5,605,001","2,165,281","5,605,001","2,165,281",,,
1045A098,RezNext Global Solutions,,,"5,948,716","5,528,248","5,948,716","5,528,248",10/01/2014,,
1045A099,ScoutRFP,,,"10,085,001","13,526,181","10,085,001","13,526,181",10/01/2014,,
1045A100,Scratch Music Group,,,"1,325,000","1,325,000","1,325,000","1,325,000",,,
1045A101,Silk Internet Corp,,,"2,864,748","324,222","2,864,748","324,222",,,
1045A102,Sonatype,,,"18,786,540","26,666,661","18,786,540","26,666,661",,,
1045A103,Sportsrocket,,,"16,980,001","7,349,771","16,980,001","7,349,771",,,
1045A104,Springpath,,,"10,479,997","38,065,610","10,479,997","38,065,610",,,
1045A105,Stride Health,,,"2,749,998","2,749,998","2,749,998","2,749,998",,,
1045A106,Surface Oncology,,,"7,009,967","37,773,000","7,009,967","37,773,000",,,
1045A107,Synlogic,,,"26,546,887","42,195,333","26,546,887","42,195,333",,,
1045A108,Tamr,,,"13,860,000","29,721,807","13,860,000","29,721,807",,,
1045A109,TechFellow Fund,,,"350,000","298,017","350,000","298,017",,,
1045A110,TrackMaven,,,"16,955,001","16,955,001","16,955,001","16,955,001",,,
1045A111,Traina Interactive,,,"8,695,106","4,347,552","8,695,106","4,347,552",,,
1045A112,Transifex Limited,,,"1,022,863","1,022,863","1,022,863","1,022,863",,,
1045A113,Tuya,,,"8,000,000","8,000,000","8,000,000","8,000,000",,,
1045A114,Uber,,,"50,026,675","73,192,873","50,026,675","73,192,873",,,
1045A115,Ulink Group,,,"4,846,838","6,799,253","4,846,838","6,799,253",,,
1045A116,Velocloud Networks,,,"25,024,999","86,501,866","25,024,999","86,501,866",,,
1045A117,Veriflow Systems,,,"4,919,615","5,797,774","4,919,615","5,797,774",,,
1045A118,Vitru Corporation,,,"795,068","1,244,636","795,068","1,244,636",,,
1045A119,Vtesse,,,"21,654,939","89,478,421","21,654,939","89,478,421",,,
1045A120,Watermelon Express,,,"3,980,000","1,990,000","3,980,000","1,990,000",,,
1045A121,WellTok,,,"19,279,992","37,942,096","19,279,992","37,942,096",,,
1045A122,Xfund 2,,,"1,042,725","1,153,485","1,042,725","1,153,485",,,
1045A123,Xiaojiu Kuaizhi,,,"25,040,000","19,545,019","25,040,000","19,545,019",,,
1045A124,ZeroFox,,,"13,465,001","15,722,062","13,465,001","15,722,062",,,
1045A125,Zoomdata,,,"1,524,996","1,778,059","1,524,996","1,778,059",,,
1045P001,Adaptimmune Therapeutics,NASDAQ,ADAP,"45,941,227","53,984,015","36,744,030","80,309,495",,,
1045P002,Ajax Vascular,,,"1,557,945",0,"1,557,945",0,,,
1045P003,BetterDoctor,,,"8,240,000",0,"8,240,000",0,,,
1045P004,Cerecor,,,"5,031,506","1,994,880","5,031,506","1,994,880",,,
1045P005,Champions Oncology,OTC,CSBR,"7,560,974","8,031,016","7,560,974","8,031,016",,,
1045P006,D & E Cowboys,,,"3,600,000","1,357,872","3,600,000","1,357,872",,,
1045P007,Edimer Pharma,,,"9,981,055",0,"9,981,055",0,,,
1045P008,FabricLock,,,"2,017,162","2,000,080","2,017,162","2,000,080",,,
1045P009,Gainspeed,,,"17,605,878","28,934,847","17,605,878","28,934,847",,,
1045P010,Graphite Systems,,,"23,964,628","23,964,628","23,964,628","23,964,628",,,
1045P011,Indiaworld,,,"18,714,297",0,"18,714,297",0,,,
1045P012,Jet.com,,,"65,046,612","362,592,403","65,046,612","362,592,403",,,
1045P013,Loxo Oncology,NASDAQ,OXO,"17,012,592","48,922,743","17,012,592","48,922,743",,,
1045P014,Mirna Therapeutics,,,"20,828,321","12,985,529","20,828,321","12,985,529",,,
1045P015,MixBit,,,"9,981,660",0,"9,981,660",0,,,
1045P016,MuleSoft,,,"66,136,610","284,614,607","66,136,610","179,801,974",,,
1045P017,Nevro,NYSE,NVRO,"8,078,067","37,063,075","8,078,067","37,063,075",,,
1045P018,NexImmune,,,"1,659,134",0,"1,659,134",0,,,
1045P019,Niara,,,"8,964,999","8,964,999","8,964,999","8,964,999",,,
1045P020,NR Investments II,,,"5,284,533",0,"5,284,533",0,,,
1045P021,Nuelle,,,"11,927,168",0,"11,927,168",0,,,
1045P022,Oculeve,,,"7,084,869","28,155,173","7,084,869","28,155,173",,,
1045P023,Olio Devices,,,"5,732,410",0,"5,732,410",0,,,
1045P024,OpsClarity,,,"6,644,999","1,262,707","6,644,999","1,262,707",,,
1045P025,Say Media,,,"14,559,466","21,863","14,559,466","21,863",,,
1045P026,Surf Airlines,,,"1,999,991",0,"1,999,991",0,,,
1045P027,Turi,,,"7,770,142","12,302,850","7,770,142","12,302,850",,,
1045P028,The Orange Chef,,,"65,000","5,998","65,000","5,998",,,
1045P029,Tracon Pharmaceuticals,NASDAQ,TCON,"16,786,544","13,200,433","16,786,544","13,200,433",,,
1045P030,Ziarco,,,"14,046,101","78,596,307","14,046,101","78,596,307",,,
1046A001,440 Labs,,,"2,990,000","2,990,000",,,,,
1046A002,51 Hunter Group,,,"792,724","726,265",,,,,
1046A003,Amplyx,,,"9,310,127","9,310,127",,,,,
1046A004,Annexon,,,"12,515,693","12,479,999",,,,,
1046A005,Baldor,,,"2,506,023","2,452,705",,,,,
1046A006,Banjo,,,"9,999,989","9,999,989",,,,,
1046A007,Battersea,,,"9,287,679","9,286,200",,,,,
1046A008,Berkshire Grey,,,"10,969,998","10,969,998",,,,,
1046A009,Bit Kitchen,,,"3,492,499","3,482,499",,,,,
1046A010,Branbees Solutions,,,"13,083,663","14,739,376",,,,,
1046A011,Bright Health,,,"22,023,998","22,023,998",,,,,
1046A012,BusyBees,,,"1,360","2,168,508",,,,,
1046A013,Catalina Labs,,,"3,974,999","3,974,999",,,,,
1046A014,Catalytic,,,"6,484,849","6,469,999",,,,,
1046A015,CCP,,,"43,654,672","47,479,393",,,,,
1046A016,Chuqu,,,"1,411,669","1,411,669",,,,,
1046A017,Clementia,,,"19,987,623","19,975,885",,,,,
1046A018,Code 42,,,"33,102,398","33,314,102",,,,,
1046A019,DeepAssist,,,"1,280,110","1,250,000",,,,,
1046A020,Desktop Metal,,,"22,144,772","66,066,962",,,,,
1046A021,Docent Health,,,"5,629,999","7,308,596",,,,,
1046A022,DOTS Technology,,,"6,005,002","5,990,002",,,,,
1046A023,Eargo,,,"20,254,501","20,242,500",,,,,
1046A024,Enigma,,,"21,494,991","34,780,165",,,,,
1046A025,Expel,,,"1,700,000","1,700,000",,,,,
1046A026,FabFitFun,,,"1,000,000","1,000,000",,,,,
1046A027,FiftyThree,,,"24,979,997","24,979,997",,,,,
1046A028,FoodPerfection,,,"10,025,062","9,990,000",,,,,
1046A029,Frontier Car,,,"1,499,999","1,499,999",,,,,
1046A030,Functional Software,,,"6,129,999","6,129,999",,,,,
1046A031,Genesus Supply,,,"39,218,209","39,218,209",,,,,
1046A032,GitStar,,,"2,000,000","2,000,000",,,,,
1046A033,Gladly Software,,,"11,229,999","11,229,999",,,,,
1046A034,GlamSquad,,,"13,257,382","13,257,382",,,,,
1046A035,Goop,,,"15,375,010","17,235,598",,,,,
1046A036,Go Qii,,,"5,084,393","4,992,508",,,,,
1046A037,Green Bay Ventures,,,"5,000,000","5,000,000",,,,,
1046A038,Green Chef Corp,,,"28,480,000","45,255,906",,,,,
1046A039,GreyTip Software,,,"5,293,404","5,262,952",,,,,
1046A040,Growing Corp,,,"9,819,650","9,792,650",,,,,
1046A041,Growth Equity,,,"66,339,451","114,342,834",,,,,
1046A042,Guideline Technologies,,,"999,999","999,999",,,,,
1046A043,HackerOne,,,"1,682,595","23,324,657",,,,,
1046A044,Heap,,,"6,992,501","6,992,501",,,,,
1046A045,HMY,,,"3,751,323","3,734,559",,,,,
1046A046,Illusive Networks,,,"11,535,343","11,489,999",,,,,
1046A047,Instabase,,,"1,875,004","1,875,004",,,,,
1046A048,Intact Vascular,,,"18,221,954","18,211,749",,,,,
1046A049,Intelligence Node Consulting,,,"2,854,348","2,822,639",,,,,
1046A050,ionQ,,,"2,000,000","2,000,000",,,,,
1046A051,Kiswe,,,"2,000,007","2,000,007",,,,,
1046A052,Konux,,,"3,000,000","3,819,854",,,,,
1046A053,Krypton Project,,,"1,999,995","1,999,995",,,,,
1046A054,Letgo,,,"5,300,000","5,300,000",,,,,
1046A055,LinkDoc,,,"6,616,896","11,085,087",,,,,
1046A056,Long Hill Capital,,,"1,822,676","1,737,180",,,,,
1046A057,Lytmus,,,"3,496,246","3,482,500",,,,,
1046A058,Matroid,,,"3,492,500","3,492,500",,,,,
1046A059,Millendo Therapeutics,,,"25,007,423","24,992,501",,,,,
1046A060,MindTickle,,,"9,396,839","9,362,691",,,,,
1046A061,Mobi Social,,,"3,000,000","3,000,000",,,,,
1046A062,More Health,,,"2,281,338","2,239,554",,,,,
1046A063,MuleSoft,,,"28,931,964","36,540,995",,,,,
1046A064,MyCash Fintech,,,"1,700,000","1,700,000",,,,,
1046A065,MyTherapist,,,"2,997,994","2,980,669",,,,,
1046A066,nea:Seed,,,"20,495,111","25,147,422",,,,,
1046A067,Nefeli Networks,,,"7,950,003","7,950,003",,,,,
1046A068,NightstaRx,,,"9,926,615","9,865,966",,,,,
1046A069,Nimble Collective,,,"4,984,999","4,984,999",,,,,
1046A070,Northern Light Strategic,,,"6,075,000","7,770,709",,,,,
1046A071,Nuvolo,,,"1,520,000","1,500,000",,,,,
1046A072,ObsEva,,,"14,854,136","33,238,764",,,,,
1046A073,OpenDoor,,,"24,949,999","24,949,999",,,,,
1046A074,Pager,,,"3,684,354","4,003,409",,,,,
1046A075,Paysa,,,"2,999,999","2,999,999",,,,,
1046A076,Personal Genome,,,"21,531,251","21,492,499",,,,,
1046A077,Pilot AI,,,"6,710,000","6,710,000",,,,,
1046A078,Placester,,,"28,480,004","42,941,364",,,,,
1046A079,Qadium,,,"14,979,999","14,979,999",,,,,
1046A080,Read It Later,,,"3,686,011","3,669,999",,,,,
1046A081,Reltio,,,"15,252,587","15,252,587",,,,,
1046A082,Reneo Pharma,,,"400,000","400,000",,,,,
1046A083,Robinhood Markets,,,"38,954,422","91,124,002",,,,,
1046A084,Rocket Chat,,,"4,982,661","4,969,999",,,,,
1046A085,Runtime,,,"5,600,315","6,361,085",,,,,
1046A086,Senti Biosciences,,,"1,000,000","1,000,000",,,,,
1046A087,SineWave Ventures,,,"740,394","521,195",,,,,
1046A088,Snap,,,"24,979,999","24,979,999",,,,,
1046A089,SolveBot,,,"1,500,000","1,500,000",,,,,
1046A090,Speedinvest,,,"1,700,082","1,494,204",,,,,
1046A091,StreamSets,,,"5,184,999","5,184,999",,,,,
1046A092,Swift Navigation,,,"2,172,596","2,172,596",,,,,
1046A093,Tamara Melon,,,"12,123,200","11,988,200",,,,,
1046A094,Tectus Corp,,,"249,999","249,999",,,,,
1046A095,The Players Tribune,,,"18,485,498","21,995,133",,,,,
1046A096,TherAchon,,,"1,430,390",,,,,,
1046A097,ThreatQuotient,,,"19,455,890","20,769,933",,,,,
1046A098,Tigera,,,"9,980,000","9,980,000",,,,,
1046A099,Transfix,,,"14,980,000","14,980,000",,,,,
1046A100,Travelator,,,"7,992,501","7,992,501",,,,,
1046A101,Uhana,,,"10,066,567","10,066,567",,,,,
1046A102,Vesper Medical,,,"5,530,751","5,530,751",,,,,
1046A103,VividCortex,,,"2,999,914","2,999,914",,,,,
1046A104,Wallapop,,,"35,186,188","34,628,565",,,,,
1046A105,Waltz Networks,,,"5,992,499","5,992,499",,,,,
1046A106,Wheels Up,,,"2,999,999","2,999,999",,,,,
1046A107,Xiang He Fund,,,"35,330,175","34,447,198",,,,,
1046A108,Xtuit Pharma,,,"8,721,456","8,682,964",,,,,
1046A109,Yanka Industries,,,"11,173,278","11,157,000",,,,,
1046A110,CRISPR Therapeutics,,,"26,719,247","41,026,600",,,,,
1046A111,Ardelyx,,,"15,561,079","52,125,268",,,,,
1046P001,Lowell,,,"3,000,000","1,949,698",,,,,
7009A001,National Golf Properties,,,"80,000,000","93,000,000","18,234,852","1,344,489",,,
7009A002,Neos Inc,,,"93,000,000",,"52,845,222","13,500,309",,,
7009A003,Sensus Ltd,,,"113,000,000","226,000,000","55,638,707","49,108,184",,,
7009A004,SunGard Data Systems (Fidelity National Information Services),,,"192,000,000","298,000,000","111,243,805","102,636,004",,,
7009P001,Fiberlink Communications,,,"18,000,000","65,000,000","18,000,000","5,659,891",,,
7009P002,Haisheng Juice Holdings,HK,59,"19,000,000","21,000,000","10,343,784","4,120,008",,,
7009P003,ISS A/S,,,"250,000,000","557,000,000","144,958,152","188,699,614",,,
7009P004,Nepstar Chain Drugstore,NYSE,PD,"24,000,000","142,000,000","14,181,327","22,589,138",,,
7009P005,3854621 Canada,,,"4,000,000","5,000,000","4,000,000","5,000,000",,,
7009P006,Adam Aircraft,,,"37,000,000","2,000,000","37,000,000","2,000,000",,,
7009P007,AirClic,,,"11,000,000",,"11,000,000",,,,
7009P008,Allied World Insurance,NYSE,AWH,"241,000,000","557,000,000","241,000,000","557,000,000",,,
