AEBODSYS,AEHLGT,AEHLT,AEDECOD,A,C,B,D,APLUSB,CPLUSD,N,PCTTREAT,PCTCONTROL,RD,RR,PVALUE
"INFECTIONS AND INFESTATIONS","MIDDLE EAR DISORDERS (EXCL CONGENITAL)","MIDDLE EAR INFECTIONS AND INFLAMMATIONS","OTITIS MEDIA",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","MIDDLE EAR DISORDERS (EXCL CONGENITAL)","MIDDLE EAR INFECTIONS AND INFLAMMATIONS",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","MIDDLE EAR DISORDERS (EXCL CONGENITAL)",,,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","POST PROCEDURAL INFECTION","POSTOPERATIVE INFECTION",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","POST PROCEDURAL INFECTION",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS",,,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","ORAL SOFT TISSUE CONDITIONS","ORAL SOFT TISSUE INFECTIONS","HERPES SIMPLEX",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","ORAL SOFT TISSUE CONDITIONS","ORAL SOFT TISSUE INFECTIONS","ORAL CANDIDIASIS",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","ORAL SOFT TISSUE CONDITIONS","ORAL SOFT TISSUE INFECTIONS","PHARYNGITIS",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"INFECTIONS AND INFESTATIONS","ORAL SOFT TISSUE CONDITIONS","ORAL SOFT TISSUE INFECTIONS",,1,3,272,270,273,273,546,0.4,1.1,-0.7,0.3,1.4
"INFECTIONS AND INFESTATIONS","ORAL SOFT TISSUE CONDITIONS",,,1,3,272,270,273,273,546,0.4,1.1,-0.7,0.3,1.4
"INFECTIONS AND INFESTATIONS","SKIN APPENDAGE CONDITIONS","APOCRINE AND ECCRINE GLAND DISORDERS","SWEAT GLAND INFECTION",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","SKIN APPENDAGE CONDITIONS","APOCRINE AND ECCRINE GLAND DISORDERS",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","SKIN APPENDAGE CONDITIONS",,,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS","EPSTEIN-BARR VIRAL INFECTIONS","INFECTIOUS MONONUCLEOSIS",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS","EPSTEIN-BARR VIRAL INFECTIONS",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS","HERPES VIRAL INFECTIONS","HERPES ZOSTER",3,0,270,273,273,273,546,1.1,0,1.1,0,2.1
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS","HERPES VIRAL INFECTIONS",,3,0,270,273,273,273,546,1.1,0,1.1,0,2.1
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS","INFLUENZA VIRAL INFECTIONS","INFLUENZA",9,14,264,259,273,273,546,3.3,5.1,-1.8,0.6,2.3
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS","INFLUENZA VIRAL INFECTIONS",,9,14,264,259,273,273,546,3.3,5.1,-1.8,0.6,2.3
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS","VIRAL INFECTIONS NEC","GASTROENTERITIS VIRAL",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS","VIRAL INFECTIONS NEC","RESPIRATORY TRACT INFECTION VIRAL",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS","VIRAL INFECTIONS NEC",,1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS",,,14,15,259,258,273,273,546,5.1,5.5,-0.4,0.9,1.9
"INFECTIONS AND INFESTATIONS","VIRAL LOWER RESPIRATORY TRACT INFECTIONS","BRONCHITIS VIRAL","BRONCHITIS ACUTE VIRAL",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","VIRAL LOWER RESPIRATORY TRACT INFECTIONS","BRONCHITIS VIRAL",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS","VIRAL LOWER RESPIRATORY TRACT INFECTIONS",,,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INFECTIONS AND INFESTATIONS",,,,169,145,104,128,273,273,546,61.9,53.1,8.8,1.2,4.8
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","LIMB INJURIES NEC (INCL TRAUMATIC AMPUTATION)","JOINT INJURY",2,1,271,272,273,273,546,0.7,0.4,0.4,2,1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","LIMB INJURIES NEC (INCL TRAUMATIC AMPUTATION)","LIMB INJURY",3,0,270,273,273,273,546,1.1,0,1.1,0,2.1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","LIMB INJURIES NEC (INCL TRAUMATIC AMPUTATION)","MENISCUS LESION",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","LIMB INJURIES NEC (INCL TRAUMATIC AMPUTATION)",,6,2,267,271,273,273,546,2.2,0.7,1.5,3,2.2
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","LOWER LIMB FRACTURES AND DISLOCATIONS","FOOT FRACTURE",0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","LOWER LIMB FRACTURES AND DISLOCATIONS","LOWER LIMB FRACTURE",0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","LOWER LIMB FRACTURES AND DISLOCATIONS",,0,4,273,269,273,273,546,0,1.5,-1.5,0,2.8
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","SKULL FRACTURES, FACIAL BONE FRACTURES AND DISLOCATIONS","FACIAL BONES FRACTURE",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","SKULL FRACTURES, FACIAL BONE FRACTURES AND DISLOCATIONS",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","THORACIC CAGE FRACTURES AND DISLOCATIONS","RIB FRACTURE",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","THORACIC CAGE FRACTURES AND DISLOCATIONS",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","UPPER LIMB FRACTURES AND DISLOCATIONS","HUMERUS FRACTURE",0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","UPPER LIMB FRACTURES AND DISLOCATIONS","UPPER LIMB FRACTURE",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","UPPER LIMB FRACTURES AND DISLOCATIONS","WRIST FRACTURE",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","UPPER LIMB FRACTURES AND DISLOCATIONS",,0,4,273,269,273,273,546,0,1.5,-1.5,0,2.8
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES",,,6,12,267,261,273,273,546,2.2,4.4,-2.2,0.5,2.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","DEVICE ISSUES","DEVICE MALFUNCTION EVENTS NEC","DEVICE MALFUNCTION",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","DEVICE ISSUES","DEVICE MALFUNCTION EVENTS NEC",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","DEVICE ISSUES",,,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EPIDERMAL AND DERMAL CONDITIONS","BULLOUS CONDITIONS","BLISTER",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EPIDERMAL AND DERMAL CONDITIONS","BULLOUS CONDITIONS","BLOOD BLISTER",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EPIDERMAL AND DERMAL CONDITIONS","BULLOUS CONDITIONS",,2,1,271,272,273,273,546,0.7,0.4,0.4,2,1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EPIDERMAL AND DERMAL CONDITIONS",,,2,1,271,272,273,273,546,0.7,0.4,0.4,2,1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES BY PHYSICAL AGENTS","THERMAL BURNS","THERMAL BURN",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES BY PHYSICAL AGENTS","THERMAL BURNS",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES BY PHYSICAL AGENTS",,,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","EYE INJURIES NEC","EYE INJURY",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","EYE INJURIES NEC","PERIORBITAL HAEMATOMA",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","EYE INJURIES NEC",,0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","MUSCLE, TENDON AND LIGAMENT INJURIES","EPICONDYLITIS",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","MUSCLE, TENDON AND LIGAMENT INJURIES","LIGAMENT INJURY",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","MUSCLE, TENDON AND LIGAMENT INJURIES","MUSCLE INJURY",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","MUSCLE, TENDON AND LIGAMENT INJURIES","MUSCLE STRAIN",2,3,271,270,273,273,546,0.7,1.1,-0.4,0.7,1.2
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","MUSCLE, TENDON AND LIGAMENT INJURIES",,4,4,269,269,273,273,546,1.5,1.5,0,1,1.3
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","ACCIDENT",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","ACCIDENT AT WORK",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","ARTHROPOD BITE",2,0,271,273,273,273,546,0.7,0,0.7,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","ESCHAR",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","FALL",4,5,269,268,273,273,546,1.5,1.8,-0.4,0.8,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","ROAD TRAFFIC ACCIDENT",2,1,271,272,273,273,546,0.7,0.4,0.4,2,1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","TRAUMATIC ULCER",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","WOUND",0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC",,8,12,265,261,273,273,546,2.9,4.4,-1.5,0.7,2.1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","SITE SPECIFIC INJURIES NEC","BACK INJURY",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","SITE SPECIFIC INJURIES NEC","MOUTH INJURY",0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","SITE SPECIFIC INJURIES NEC",,1,2,272,271,273,273,546,0.4,0.7,-0.4,0.5,1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","SKIN INJURIES NEC","CONTUSION",5,6,268,267,273,273,546,1.8,2.2,-0.4,0.8,1.5
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","SKIN INJURIES NEC","EXCORIATION",2,1,271,272,273,273,546,0.7,0.4,0.4,2,1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","SKIN INJURIES NEC",,7,7,266,266,273,273,546,2.6,2.6,0,1,1.6
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC",,,20,27,253,246,273,273,546,7.3,9.9,-2.6,0.7,2.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","LIGAMENT DISORDERS","LIGAMENT SPRAIN","JOINT SPRAIN",2,1,271,272,273,273,546,0.7,0.4,0.4,2,1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","LIGAMENT DISORDERS","LIGAMENT SPRAIN",,2,1,271,272,273,273,546,0.7,0.4,0.4,2,1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","LIGAMENT DISORDERS",,,2,1,271,272,273,273,546,0.7,0.4,0.4,2,1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","NEUROLOGICAL SIGNS AND SYMPTOMS NEC","INTRACRANIAL HYPOTENSION","CEREBROSPINAL FLUID LEAKAGE",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","NEUROLOGICAL SIGNS AND SYMPTOMS NEC","INTRACRANIAL HYPOTENSION",,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","NEUROLOGICAL SIGNS AND SYMPTOMS NEC",,,0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","NON-SITE SPECIFIC INJURIES NEC","FOREIGN BODY","FOREIGN BODY TRAUMA",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","NON-SITE SPECIFIC INJURIES NEC","FOREIGN BODY",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","NON-SITE SPECIFIC INJURIES NEC",,,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","PROCEDURAL PAIN","POST PROCEDURAL PAIN",0,3,273,270,273,273,546,0,1.1,-1.1,0,2.1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","PROCEDURAL PAIN",,0,3,273,270,273,273,546,0,1.1,-1.1,0,2.1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS",,,0,3,273,270,273,273,546,0,1.1,-1.1,0,2.1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PERITONEAL AND RETROPERITONEAL CONDITIONS","PERITONEAL AND RETROPERITONEAL HAEMORRHAGES","POST PROCEDURAL HAEMORRHAGE",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PERITONEAL AND RETROPERITONEAL CONDITIONS","PERITONEAL AND RETROPERITONEAL HAEMORRHAGES",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PERITONEAL AND RETROPERITONEAL CONDITIONS",,,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","INCISION SITE COMPLICATION",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","POST PROCEDURAL DISCHARGE",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","POST PROCEDURAL HAEMATOMA",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","POST PROCEDURAL HAEMORRHAGE",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","PROCEDURAL HYPOTENSION",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS",,3,3,270,270,273,273,546,1.1,1.1,0,1,1.2
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC",,,3,3,270,270,273,273,546,1.1,1.1,0,1,1.2
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN INJURIES AND MECHANICAL DERMATOSES","LACERATION","SKIN LACERATION",2,2,271,271,273,273,546,0.7,0.7,0,1,1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN INJURIES AND MECHANICAL DERMATOSES","LACERATION",,2,2,271,271,273,273,546,0.7,0.7,0,1,1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN INJURIES AND MECHANICAL DERMATOSES",,,2,2,271,271,273,273,546,0.7,0.7,0,1,1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS",,,,37,52,236,221,273,273,546,13.6,19,-5.5,0.7,3.9
"INVESTIGATIONS","BACTERIA IDENTIFICATION AND SEROLOGY (EXCL MYCOBACTERIA)","BACTERIAL TEST POSITIVE","BACTERIA URINE IDENTIFIED",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INVESTIGATIONS","BACTERIA IDENTIFICATION AND SEROLOGY (EXCL MYCOBACTERIA)","BACTERIAL TEST POSITIVE",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INVESTIGATIONS","BACTERIA IDENTIFICATION AND SEROLOGY (EXCL MYCOBACTERIA)",,,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","CARDIAC AUSCULTATORY INVESTIGATIONS","CARDIAC MURMUR",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","CARDIAC AUSCULTATORY INVESTIGATIONS","HEART SOUNDS ABNORMAL",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","CARDIAC AUSCULTATORY INVESTIGATIONS",,0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","CARDIAC FUNCTION DIAGNOSTIC PROCEDURES","CARDIAC STRESS TEST ABNORMAL",0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","CARDIAC FUNCTION DIAGNOSTIC PROCEDURES",,0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","HEART RATE AND PULSE INVESTIGATIONS","HEART RATE INCREASED",0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","HEART RATE AND PULSE INVESTIGATIONS",,0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","VASCULAR AUSCULTATORY INVESTIGATIONS","CAROTID BRUIT",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","VASCULAR AUSCULTATORY INVESTIGATIONS",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","VASCULAR TESTS NEC (INCL BLOOD PRESSURE)","BLOOD PRESSURE INCREASED",2,2,271,271,273,273,546,0.7,0.7,0,1,1
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","VASCULAR TESTS NEC (INCL BLOOD PRESSURE)",,2,2,271,271,273,273,546,0.7,0.7,0,1,1
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)",,,3,8,270,265,273,273,546,1.1,2.9,-1.8,0.4,2.5
"INVESTIGATIONS","CYTOGENETIC INVESTIGATIONS","CELL MARKER PROCEDURES","PROSTATIC SPECIFIC ANTIGEN INCREASED",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INVESTIGATIONS","CYTOGENETIC INVESTIGATIONS","CELL MARKER PROCEDURES",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INVESTIGATIONS","CYTOGENETIC INVESTIGATIONS",,,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INVESTIGATIONS","ENDOCRINE INVESTIGATIONS (INCL SEX HORMONES)","REPRODUCTIVE HORMONE ANALYSES","BLOOD TESTOSTERONE DECREASED",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INVESTIGATIONS","ENDOCRINE INVESTIGATIONS (INCL SEX HORMONES)","REPRODUCTIVE HORMONE ANALYSES",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INVESTIGATIONS","ENDOCRINE INVESTIGATIONS (INCL SEX HORMONES)",,,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INVESTIGATIONS","ENZYME INVESTIGATIONS NEC","SKELETAL AND CARDIAC MUSCLE ANALYSES","BLOOD CREATINE PHOSPHOKINASE INCREASED",1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"INVESTIGATIONS","ENZYME INVESTIGATIONS NEC","SKELETAL AND CARDIAC MUSCLE ANALYSES",,1,1,272,272,273,273,546,0.4,0.4,0,1,0.7
"INVESTIGATIONS","ENZYME INVESTIGATIONS NEC","TISSUE ENZYME ANALYSES NEC","BLOOD LACTATE DEHYDROGENASE INCREASED",0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"INVESTIGATIONS","ENZYME INVESTIGATIONS NEC","TISSUE ENZYME ANALYSES NEC",,0,2,273,271,273,273,546,0,0.7,-0.7,0,1.4
"INVESTIGATIONS","ENZYME INVESTIGATIONS NEC",,,1,3,272,270,273,273,546,0.4,1.1,-0.7,0.3,1.4
"INVESTIGATIONS","GASTROINTESTINAL INVESTIGATIONS","GASTROINTESTINAL AND ABDOMINAL IMAGING PROCEDURES","COLONOSCOPY",1,2,272,271,273,273,546,0.4,0.7,-0.4,0.5,1
"INVESTIGATIONS","GASTROINTESTINAL INVESTIGATIONS","GASTROINTESTINAL AND ABDOMINAL IMAGING PROCEDURES",,1,2,272,271,273,273,546,0.4,0.7,-0.4,0.5,1
"INVESTIGATIONS","GASTROINTESTINAL INVESTIGATIONS",,,1,2,272,271,273,273,546,0.4,0.7,-0.4,0.5,1
"INVESTIGATIONS","HAEMATOLOGY INVESTIGATIONS (INCL BLOOD GROUPS)","COAGULATION AND BLEEDING ANALYSES","INTERNATIONAL NORMALISED RATIO INCREASED",1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INVESTIGATIONS","HAEMATOLOGY INVESTIGATIONS (INCL BLOOD GROUPS)","COAGULATION AND BLEEDING ANALYSES",,1,0,272,273,273,273,546,0.4,0,0.4,0,0.7
"INVESTIGATIONS","HAEMATOLOGY INVESTIGATIONS (INCL BLOOD GROUPS)","WHITE BLOOD CELL ANALYSES","BASOPHIL COUNT INCREASED",0,1,273,272,273,273,546,0,0.4,-0.4,0,0.7
