"AEBODSYS","AEHLGT","AEHLT","AEDECOD","A","C","B","D","APLUSB","CPLUSD","N","PCTTREAT","PCTCONTROL","RD","RR","PVALUE"
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","URINARY TRACT INFECTIONS","KIDNEY INFECTION",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","URINARY TRACT INFECTIONS","URINARY TRACT INFECTION",36,32,510,514,546,546,1092,6.6,5.9,0.7,112.5,2.4
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","URINARY TRACT INFECTIONS","",38,38,508,508,546,546,1092,7,7,0,100,2.4
"INFECTIONS AND INFESTATIONS","INFECTIONS - PATHOGEN UNSPECIFIED","","",238,200,308,346,546,546,1092,43.6,36.6,7,119,5.8
"INFECTIONS AND INFESTATIONS","MIDDLE EAR DISORDERS (EXCL CONGENITAL)","MIDDLE EAR INFECTIONS AND INFLAMMATIONS","OTITIS MEDIA",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INFECTIONS AND INFESTATIONS","MIDDLE EAR DISORDERS (EXCL CONGENITAL)","MIDDLE EAR INFECTIONS AND INFLAMMATIONS","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INFECTIONS AND INFESTATIONS","MIDDLE EAR DISORDERS (EXCL CONGENITAL)","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INFECTIONS AND INFESTATIONS","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","POST PROCEDURAL INFECTION","POSTOPERATIVE INFECTION",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INFECTIONS AND INFESTATIONS","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","POST PROCEDURAL INFECTION","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INFECTIONS AND INFESTATIONS","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INFECTIONS AND INFESTATIONS","ORAL SOFT TISSUE CONDITIONS","ORAL SOFT TISSUE INFECTIONS","HERPES SIMPLEX",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INFECTIONS AND INFESTATIONS","ORAL SOFT TISSUE CONDITIONS","ORAL SOFT TISSUE INFECTIONS","ORAL CANDIDIASIS",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INFECTIONS AND INFESTATIONS","ORAL SOFT TISSUE CONDITIONS","ORAL SOFT TISSUE INFECTIONS","PHARYNGITIS",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"INFECTIONS AND INFESTATIONS","ORAL SOFT TISSUE CONDITIONS","ORAL SOFT TISSUE INFECTIONS","",2,6,544,540,546,546,1092,0.4,1.1,-0.7,33.3,2.2
"INFECTIONS AND INFESTATIONS","ORAL SOFT TISSUE CONDITIONS","","",2,6,544,540,546,546,1092,0.4,1.1,-0.7,33.3,2.2
"INFECTIONS AND INFESTATIONS","SKIN APPENDAGE CONDITIONS","APOCRINE AND ECCRINE GLAND DISORDERS","SWEAT GLAND INFECTION",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INFECTIONS AND INFESTATIONS","SKIN APPENDAGE CONDITIONS","APOCRINE AND ECCRINE GLAND DISORDERS","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INFECTIONS AND INFESTATIONS","SKIN APPENDAGE CONDITIONS","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS","EPSTEIN-BARR VIRAL INFECTIONS","INFECTIOUS MONONUCLEOSIS",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS","EPSTEIN-BARR VIRAL INFECTIONS","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS","HERPES VIRAL INFECTIONS","HERPES ZOSTER",6,0,540,546,546,546,1092,1.1,0,1.1,0,4.2
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS","HERPES VIRAL INFECTIONS","",6,0,540,546,546,546,1092,1.1,0,1.1,0,4.2
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS","INFLUENZA VIRAL INFECTIONS","INFLUENZA",18,28,528,518,546,546,1092,3.3,5.1,-1.8,64.3,3.2
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS","INFLUENZA VIRAL INFECTIONS","",18,28,528,518,546,546,1092,3.3,5.1,-1.8,64.3,3.2
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS","VIRAL INFECTIONS NEC","GASTROENTERITIS VIRAL",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS","VIRAL INFECTIONS NEC","RESPIRATORY TRACT INFECTION VIRAL",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS","VIRAL INFECTIONS NEC","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"INFECTIONS AND INFESTATIONS","VIRAL INFECTIOUS DISORDERS","","",28,30,518,516,546,546,1092,5.1,5.5,-0.4,93.3,2.3
"INFECTIONS AND INFESTATIONS","VIRAL LOWER RESPIRATORY TRACT INFECTIONS","BRONCHITIS VIRAL","BRONCHITIS ACUTE VIRAL",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INFECTIONS AND INFESTATIONS","VIRAL LOWER RESPIRATORY TRACT INFECTIONS","BRONCHITIS VIRAL","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INFECTIONS AND INFESTATIONS","VIRAL LOWER RESPIRATORY TRACT INFECTIONS","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INFECTIONS AND INFESTATIONS","","","",338,290,208,256,546,546,1092,61.9,53.1,8.8,116.6,7.3
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","LIMB INJURIES NEC (INCL TRAUMATIC AMPUTATION)","JOINT INJURY",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","LIMB INJURIES NEC (INCL TRAUMATIC AMPUTATION)","LIMB INJURY",6,0,540,546,546,546,1092,1.1,0,1.1,0,4.2
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","LIMB INJURIES NEC (INCL TRAUMATIC AMPUTATION)","MENISCUS LESION",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","LIMB INJURIES NEC (INCL TRAUMATIC AMPUTATION)","",12,4,534,542,546,546,1092,2.2,0.7,1.5,300,3.6
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","LOWER LIMB FRACTURES AND DISLOCATIONS","FOOT FRACTURE",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","LOWER LIMB FRACTURES AND DISLOCATIONS","LOWER LIMB FRACTURE",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","LOWER LIMB FRACTURES AND DISLOCATIONS","",0,8,546,538,546,546,1092,0,1.5,-1.5,0,5.6
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","SKULL FRACTURES, FACIAL BONE FRACTURES AND DISLOCATIONS","FACIAL BONES FRACTURE",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","SKULL FRACTURES, FACIAL BONE FRACTURES AND DISLOCATIONS","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","THORACIC CAGE FRACTURES AND DISLOCATIONS","RIB FRACTURE",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","THORACIC CAGE FRACTURES AND DISLOCATIONS","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","UPPER LIMB FRACTURES AND DISLOCATIONS","HUMERUS FRACTURE",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","UPPER LIMB FRACTURES AND DISLOCATIONS","UPPER LIMB FRACTURE",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","UPPER LIMB FRACTURES AND DISLOCATIONS","WRIST FRACTURE",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","UPPER LIMB FRACTURES AND DISLOCATIONS","",0,8,546,538,546,546,1092,0,1.5,-1.5,0,5.6
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","BONE AND JOINT INJURIES","","",12,24,534,522,546,546,1092,2.2,4.4,-2.2,50,4.1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","DEVICE ISSUES","DEVICE MALFUNCTION EVENTS NEC","DEVICE MALFUNCTION",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","DEVICE ISSUES","DEVICE MALFUNCTION EVENTS NEC","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","DEVICE ISSUES","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EPIDERMAL AND DERMAL CONDITIONS","BULLOUS CONDITIONS","BLISTER",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EPIDERMAL AND DERMAL CONDITIONS","BULLOUS CONDITIONS","BLOOD BLISTER",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EPIDERMAL AND DERMAL CONDITIONS","BULLOUS CONDITIONS","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","EPIDERMAL AND DERMAL CONDITIONS","","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES BY PHYSICAL AGENTS","THERMAL BURNS","THERMAL BURN",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES BY PHYSICAL AGENTS","THERMAL BURNS","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES BY PHYSICAL AGENTS","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","EYE INJURIES NEC","EYE INJURY",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","EYE INJURIES NEC","PERIORBITAL HAEMATOMA",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","EYE INJURIES NEC","",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","MUSCLE, TENDON AND LIGAMENT INJURIES","EPICONDYLITIS",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","MUSCLE, TENDON AND LIGAMENT INJURIES","LIGAMENT INJURY",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","MUSCLE, TENDON AND LIGAMENT INJURIES","MUSCLE INJURY",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","MUSCLE, TENDON AND LIGAMENT INJURIES","MUSCLE STRAIN",4,6,542,540,546,546,1092,0.7,1.1,-0.4,66.7,1.6
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","MUSCLE, TENDON AND LIGAMENT INJURIES","",8,8,538,538,546,546,1092,1.5,1.5,0,100,1.6
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","ACCIDENT",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","ACCIDENT AT WORK",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","ARTHROPOD BITE",4,0,542,546,546,546,1092,0.7,0,0.7,0,2.8
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","ESCHAR",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","FALL",8,10,538,536,546,546,1092,1.5,1.8,-0.4,80,1.8
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","ROAD TRAFFIC ACCIDENT",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","TRAUMATIC ULCER",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","WOUND",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","NON-SITE SPECIFIC INJURIES NEC","",16,24,530,522,546,546,1092,2.9,4.4,-1.5,66.7,2.9
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","SITE SPECIFIC INJURIES NEC","BACK INJURY",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","SITE SPECIFIC INJURIES NEC","MOUTH INJURY",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","SITE SPECIFIC INJURIES NEC","",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","SKIN INJURIES NEC","CONTUSION",10,12,536,534,546,546,1092,1.8,2.2,-0.4,83.3,1.9
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","SKIN INJURIES NEC","EXCORIATION",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","SKIN INJURIES NEC","",14,14,532,532,546,546,1092,2.6,2.6,0,100,1.9
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","INJURIES NEC","","",40,54,506,492,546,546,1092,7.3,9.9,-2.6,74.1,3.6
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","LIGAMENT DISORDERS","LIGAMENT SPRAIN","JOINT SPRAIN",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","LIGAMENT DISORDERS","LIGAMENT SPRAIN","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","LIGAMENT DISORDERS","","",4,2,542,544,546,546,1092,0.7,0.4,0.4,200,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","NEUROLOGICAL SIGNS AND SYMPTOMS NEC","INTRACRANIAL HYPOTENSION","CEREBROSPINAL FLUID LEAKAGE",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","NEUROLOGICAL SIGNS AND SYMPTOMS NEC","INTRACRANIAL HYPOTENSION","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","NEUROLOGICAL SIGNS AND SYMPTOMS NEC","","",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","NON-SITE SPECIFIC INJURIES NEC","FOREIGN BODY","FOREIGN BODY TRAUMA",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","NON-SITE SPECIFIC INJURIES NEC","FOREIGN BODY","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","NON-SITE SPECIFIC INJURIES NEC","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","PROCEDURAL PAIN","POST PROCEDURAL PAIN",0,6,546,540,546,546,1092,0,1.1,-1.1,0,4.2
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","PROCEDURAL PAIN","",0,6,546,540,546,546,1092,0,1.1,-1.1,0,4.2
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","","",0,6,546,540,546,546,1092,0,1.1,-1.1,0,4.2
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PERITONEAL AND RETROPERITONEAL CONDITIONS","PERITONEAL AND RETROPERITONEAL HAEMORRHAGES","POST PROCEDURAL HAEMORRHAGE",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PERITONEAL AND RETROPERITONEAL CONDITIONS","PERITONEAL AND RETROPERITONEAL HAEMORRHAGES","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PERITONEAL AND RETROPERITONEAL CONDITIONS","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","INCISION SITE COMPLICATION",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","POST PROCEDURAL DISCHARGE",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","POST PROCEDURAL HAEMATOMA",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","POST PROCEDURAL HAEMORRHAGE",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","PROCEDURAL HYPOTENSION",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","NON-SITE SPECIFIC PROCEDURAL COMPLICATIONS","",6,6,540,540,546,546,1092,1.1,1.1,0,100,1.5
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","PROCEDURAL RELATED INJURIES AND COMPLICATIONS NEC","","",6,6,540,540,546,546,1092,1.1,1.1,0,100,1.5
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN INJURIES AND MECHANICAL DERMATOSES","LACERATION","SKIN LACERATION",4,4,542,542,546,546,1092,0.7,0.7,0,100,1.3
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN INJURIES AND MECHANICAL DERMATOSES","LACERATION","",4,4,542,542,546,546,1092,0.7,0.7,0,100,1.3
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","SKIN INJURIES AND MECHANICAL DERMATOSES","","",4,4,542,542,546,546,1092,0.7,0.7,0,100,1.3
"INJURY, POISONING AND PROCEDURAL COMPLICATIONS","","","",74,104,472,442,546,546,1092,13.6,19,-5.5,71.2,5.7
"INVESTIGATIONS","BACTERIA IDENTIFICATION AND SEROLOGY (EXCL MYCOBACTERIA)","BACTERIAL TEST POSITIVE","BACTERIA URINE IDENTIFIED",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","BACTERIA IDENTIFICATION AND SEROLOGY (EXCL MYCOBACTERIA)","BACTERIAL TEST POSITIVE","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","BACTERIA IDENTIFICATION AND SEROLOGY (EXCL MYCOBACTERIA)","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","CARDIAC AUSCULTATORY INVESTIGATIONS","CARDIAC MURMUR",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","CARDIAC AUSCULTATORY INVESTIGATIONS","HEART SOUNDS ABNORMAL",0,2,546,544,546,546,1092,0,0.4,-0.4,0,1.4
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","CARDIAC AUSCULTATORY INVESTIGATIONS","",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","CARDIAC FUNCTION DIAGNOSTIC PROCEDURES","CARDIAC STRESS TEST ABNORMAL",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","CARDIAC FUNCTION DIAGNOSTIC PROCEDURES","",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","HEART RATE AND PULSE INVESTIGATIONS","HEART RATE INCREASED",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","HEART RATE AND PULSE INVESTIGATIONS","",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","VASCULAR AUSCULTATORY INVESTIGATIONS","CAROTID BRUIT",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","VASCULAR AUSCULTATORY INVESTIGATIONS","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","VASCULAR TESTS NEC (INCL BLOOD PRESSURE)","BLOOD PRESSURE INCREASED",4,4,542,542,546,546,1092,0.7,0.7,0,100,1.3
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","VASCULAR TESTS NEC (INCL BLOOD PRESSURE)","",4,4,542,542,546,546,1092,0.7,0.7,0,100,1.3
"INVESTIGATIONS","CARDIAC AND VASCULAR INVESTIGATIONS (EXCL ENZYME TESTS)","","",6,16,540,530,546,546,1092,1.1,2.9,-1.8,37.5,4.1
"INVESTIGATIONS","CYTOGENETIC INVESTIGATIONS","CELL MARKER PROCEDURES","PROSTATIC SPECIFIC ANTIGEN INCREASED",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","CYTOGENETIC INVESTIGATIONS","CELL MARKER PROCEDURES","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","CYTOGENETIC INVESTIGATIONS","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","ENDOCRINE INVESTIGATIONS (INCL SEX HORMONES)","REPRODUCTIVE HORMONE ANALYSES","BLOOD TESTOSTERONE DECREASED",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","ENDOCRINE INVESTIGATIONS (INCL SEX HORMONES)","REPRODUCTIVE HORMONE ANALYSES","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","ENDOCRINE INVESTIGATIONS (INCL SEX HORMONES)","","",2,0,544,546,546,546,1092,0.4,0,0.4,0,1.4
"INVESTIGATIONS","ENZYME INVESTIGATIONS NEC","SKELETAL AND CARDIAC MUSCLE ANALYSES","BLOOD CREATINE PHOSPHOKINASE INCREASED",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"INVESTIGATIONS","ENZYME INVESTIGATIONS NEC","SKELETAL AND CARDIAC MUSCLE ANALYSES","",2,2,544,544,546,546,1092,0.4,0.4,0,100,1
"INVESTIGATIONS","ENZYME INVESTIGATIONS NEC","TISSUE ENZYME ANALYSES NEC","BLOOD LACTATE DEHYDROGENASE INCREASED",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"INVESTIGATIONS","ENZYME INVESTIGATIONS NEC","TISSUE ENZYME ANALYSES NEC","",0,4,546,542,546,546,1092,0,0.7,-0.7,0,2.8
"INVESTIGATIONS","ENZYME INVESTIGATIONS NEC","","",2,6,544,540,546,546,1092,0.4,1.1,-0.7,33.3,2.2
"INVESTIGATIONS","GASTROINTESTINAL INVESTIGATIONS","GASTROINTESTINAL AND ABDOMINAL IMAGING PROCEDURES","COLONOSCOPY",2,4,544,542,546,546,1092,0.4,0.7,-0.4,50,1.4
